2026-05-08T05:26:45.491Z CLI debug [main]    Starting main function execution
2026-05-08T05:26:45.491Z CLI debug [main]    Generated binSessionId: 492fcdf8-dc46-412c-b68d-b298ed5f080e
2026-05-08T05:26:45.492Z CLI debug [main]    Resolved listen address: unix:/tmp/sdk-platform-492fcdf8-dc46-412c-b68d-b298ed5f080e.sock
2026-05-08T05:26:45.500Z CLI debug    [2026-05-08T05:26:45.500Z][ TEST REPORTING AND ANALYTICS ] Monitoring has started
2026-05-08T05:26:45.536Z CLI debug [core:bin-session]    Starting bin session with config: {"binSessionId":"492fcdf8-dc46-412c-b68d-b298ed5f080e","sdkLanguage":"ECMAScript","sdkVersion":"9.27.0","pathProject":"/Users/lucky/Documents/WebDriverIO/scripts/wdio-appium2","pathConfig":"/Users/lucky/Documents/WebDriverIO/scripts/wdio-appium2/browserstack.yml","cliArgs":["run","test/config/wdio.androidbs.conf.js"],"frameworks":["WebdriverIO","WebdriverIO-mocha"],"frameworkVersions":{"WebdriverIO":"9.27.0","WebdriverIO-mocha":"9.27.0"},"language":"ECMAScript","languageVersion":"","testFramework":"WebdriverIO-mocha","wdioConfig":"{\"userName\":\"****\",\"accessKey\":\"****\",\"platforms\":[{\"platformName\":\"Android\",\"appium:deviceName\":\"Google Pixel 5\",\"appium:platformVersion\":\"13\",\"appium:app\":\"bs://8a49ee74326c14fe1573ec170689722c0bee468b\",\"appium:appActivity\":\"com.swaglabsmobileapp.MainActivity\",\"appium:automationName\":\"UiAutomator2\",\"wdioService\":\"9.27.0\"}],\"isNonBstackA11yWDIO\":false,\"accessibility\":null,\"testObservability\":true,\"testContextOptions\":{\"skipSessionName\":false,\"skipSessionStatus\":false,\"sessionNameOmitTestTitle\":false,\"sessionNamePrependTopLevelSuiteTitle\":false,\"sessionNameFormat\":\"\"},\"buildTag\":[]}"}
2026-05-08T05:26:45.537Z CLI info    Config : {"userName":"[REDACTED]","accessKey":"[REDACTED]","platforms":[{"platformName":"Android","appium:deviceName":"Google Pixel 5","appium:platformVersion":"13","appium:app":"bs://8a49ee74326c14fe1573ec170689722c0bee468b","appium:appActivity":"com.swaglabsmobileapp.MainActivity","appium:automationName":"UiAutomator2","wdioService":"9.27.0"}],"isNonBstackA11yWDIO":false,"accessibility":null,"testObservability":true,"testContextOptions":{"skipSessionName":false,"skipSessionStatus":false,"sessionNameOmitTestTitle":false,"sessionNamePrependTopLevelSuiteTitle":false,"sessionNameFormat":""},"buildTag":[]}
2026-05-08T05:26:45.538Z CLI debug [TEST REPORTING AND ANALYTICS:git]    Unable to find a Git directory
2026-05-08T05:26:45.538Z CLI info    Should start debug utility: undefined
2026-05-08T05:26:45.539Z CLI debug [sdk:service]   [492fcdf8-dc46-412c-b68d-b298ed5f080e]  StartBinSession details: {"binSessionId":"492fcdf8-dc46-412c-b68d-b298ed5f080e","sdkLanguage":"ECMAScript","sdkVersion":"9.27.0","pathProject":"/Users/lucky/Documents/WebDriverIO/scripts/wdio-appium2","pathConfig":"/Users/lucky/Documents/WebDriverIO/scripts/wdio-appium2/browserstack.yml","cliArgs":["run","test/config/wdio.androidbs.conf.js"],"frameworks":["WebdriverIO","WebdriverIO-mocha"],"frameworkVersions":{"WebdriverIO":"9.27.0","WebdriverIO-mocha":"9.27.0"},"language":"ECMAScript","languageVersion":"","testFramework":"WebdriverIO-mocha","wdioConfig":"{\"userName\":\"[REDACTED]\",\"accessKey\":\"[REDACTED]\",\"platforms\":[{\"platformName\":\"Android\",\"appium:deviceName\":\"Google Pixel 5\",\"appium:platformVersion\":\"13\",\"appium:app\":\"bs://8a49ee74326c14fe1573ec170689722c0bee468b\",\"appium:appActivity\":\"com.swaglabsmobileapp.MainActivity\",\"appium:automationName\":\"UiAutomator2\",\"wdioService\":\"9.27.0\"}],\"isNonBstackA11yWDIO\":false,\"accessibility\":null,\"testObservability\":true,\"testContextOptions\":{\"skipSessionName\":false,\"skipSessionStatus\":false,\"sessionNameOmitTestTitle\":false,\"sessionNamePrependTopLevelSuiteTitle\":false,\"sessionNameFormat\":\"\"},\"buildTag\":[]}","id":"492fcdf8-dc46-412c-b68d-b298ed5f080e","config":{"userName":"[REDACTED]","accessKey":"[REDACTED]","platforms":[{"platformName":"Android","appium:deviceName":"Google Pixel 5","appium:platformVersion":"13","appium:app":"bs://8a49ee74326c14fe1573ec170689722c0bee468b","appium:appActivity":"com.swaglabsmobileapp.MainActivity","appium:automationName":"UiAutomator2","wdioService":"9.27.0"}],"isNonBstackA11yWDIO":false,"accessibility":null,"testObservability":true,"testContextOptions":{"skipSessionName":false,"skipSessionStatus":false,"sessionNameOmitTestTitle":false,"sessionNamePrependTopLevelSuiteTitle":false,"sessionNameFormat":""},"buildTag":[],"browserStackLocalOptions":{"key":"[REDACTED]","skipBinaryInitialisation":false},"browserstackLocal":false,"browserstackAutomation":true,"selfHeal":false,"disableAutoCaptureLogs":false,"testhub":true,"additionalPlatforms":[],"additionalParams":{}},"ciInfo":{"build_number":null},"versionControlInfo":{},"hostInfo":{"hostname":"Luckys-MacBook-Air.local","platform":"darwin","type":"Darwin","version":"Darwin Kernel Version 25.4.0: Thu Mar 19 19:32:36 PDT 2026; root:xnu-12377.101.15~1/RELEASE_ARM64_T8103","arch":"arm64"},"data":{},"isAppAutomate":false,"browserstackSDK":"WebdriverIO-mocha-ECMAScriptagent/9.27.0","productMap":{"observability":true,"accessibility":false,"percy":false,"automate":true,"app_automate":false,"turboscale":false,"central_scanner":false,"lts":false}}
2026-05-08T05:26:45.539Z CLI info [testhub:module]   [492fcdf8-dc46-412c-b68d-b298ed5f080e]  Starting testhub from 9842:0
2026-05-08T05:26:45.539Z CLI debug [testhub:utils]   [492fcdf8-dc46-412c-b68d-b298ed5f080e]  detectBuildTool: no build tool detected for language "ecmascript"
2026-05-08T05:26:45.539Z CLI debug [testhub:module]   [492fcdf8-dc46-412c-b68d-b298ed5f080e]  startBuild: payload={"started_at":"2026-05-08T05:26:45.539Z","host_info":{"hostname":"Luckys-MacBook-Air.local","platform":"darwin","type":"Darwin","version":"Darwin Kernel Version 25.4.0: Thu Mar 19 19:32:36 PDT 2026; root:xnu-12377.101.15~1/RELEASE_ARM64_T8103","arch":"arm64"},"ci_info":{"build_number":null},"version_control":{},"project_name":"","build_run_identifier":null,"description":"","tags":[],"failed_tests_rerun":false,"accessibility":{"settings":{}},"framework_details":{"frameworkName":"WebdriverIO-mocha","frameworkVersion":"9.27.0","sdkVersion":"9.27.0","cliVersion":"1.30.0","language":"ECMAScript","testFramework":{"name":"WebdriverIO","version":"9.27.0"}},"product_map":{"observability":true,"accessibility":null,"percy":false,"automate":true,"app_automate":false,"lts":false},"browserstackAutomation":true,"test_orchestration":{}}
2026-05-08T05:26:45.539Z CLI info   [492fcdf8-dc46-412c-b68d-b298ed5f080e]  [PRODUCTION] Making POST request to https://sdk.browserstack.com
2026-05-08T05:26:45.540Z CLI debug [core:http]   [492fcdf8-dc46-412c-b68d-b298ed5f080e]  Sending request to https://sdk.browserstack.com/api/v1/build/start
2026-05-08T05:26:45.540Z CLI debug [selenium]   [492fcdf8-dc46-412c-b68d-b298ed5f080e]  FindNearestHub called with hubPath: /wd/hub
2026-05-08T05:26:45.540Z CLI debug [selenium]   [492fcdf8-dc46-412c-b68d-b298ed5f080e]  No cached result or no search in-progress, initiating findNearestHub
2026-05-08T05:26:45.541Z CLI debug [selenium]   [492fcdf8-dc46-412c-b68d-b298ed5f080e]  Fetching list of next available hubs from BrowserStack
2026-05-08T05:26:45.541Z CLI info   [492fcdf8-dc46-412c-b68d-b298ed5f080e]  [PRODUCTION] Making GET request to https://hub.browserstack.com
2026-05-08T05:26:45.541Z CLI debug [core:http]   [492fcdf8-dc46-412c-b68d-b298ed5f080e]  Sending request to https://hub.browserstack.com/next_hubs
2026-05-08T05:26:45.699Z CLI debug [core:http]   [492fcdf8-dc46-412c-b68d-b298ed5f080e]  Response from https://hub.browserstack.com/next_hubs: 200 OK
2026-05-08T05:26:45.700Z CLI debug [selenium]   [492fcdf8-dc46-412c-b68d-b298ed5f080e]  Response from https://hub.browserstack.com/next_hubs: 200
2026-05-08T05:26:45.700Z CLI debug [selenium]   [492fcdf8-dc46-412c-b68d-b298ed5f080e]  Fetched next hubs successfully: {"hubs":["hub-aps.browserstack.com","hub-euw.browserstack.com","hub-apse.browserstack.com"]}
2026-05-08T05:26:45.700Z CLI debug [selenium]   [492fcdf8-dc46-412c-b68d-b298ed5f080e]  Checking hub availability at https://hub-aps.browserstack.com
2026-05-08T05:26:45.700Z CLI debug [selenium]   [492fcdf8-dc46-412c-b68d-b298ed5f080e]  Sending request to https://hub-aps.browserstack.com/check
2026-05-08T05:26:45.700Z CLI info   [492fcdf8-dc46-412c-b68d-b298ed5f080e]  [PRODUCTION] Making GET request to https://hub-aps.browserstack.com
2026-05-08T05:26:45.700Z CLI debug [core:http]   [492fcdf8-dc46-412c-b68d-b298ed5f080e]  Sending request to https://hub-aps.browserstack.com/check
2026-05-08T05:26:45.700Z CLI debug [selenium]   [492fcdf8-dc46-412c-b68d-b298ed5f080e]  Checking hub availability at https://hub-euw.browserstack.com
2026-05-08T05:26:45.700Z CLI debug [selenium]   [492fcdf8-dc46-412c-b68d-b298ed5f080e]  Sending request to https://hub-euw.browserstack.com/check
2026-05-08T05:26:45.700Z CLI info   [492fcdf8-dc46-412c-b68d-b298ed5f080e]  [PRODUCTION] Making GET request to https://hub-euw.browserstack.com
2026-05-08T05:26:45.700Z CLI debug [core:http]   [492fcdf8-dc46-412c-b68d-b298ed5f080e]  Sending request to https://hub-euw.browserstack.com/check
2026-05-08T05:26:45.700Z CLI debug [selenium]   [492fcdf8-dc46-412c-b68d-b298ed5f080e]  Checking hub availability at https://hub-apse.browserstack.com
2026-05-08T05:26:45.701Z CLI debug [selenium]   [492fcdf8-dc46-412c-b68d-b298ed5f080e]  Sending request to https://hub-apse.browserstack.com/check
2026-05-08T05:26:45.701Z CLI info   [492fcdf8-dc46-412c-b68d-b298ed5f080e]  [PRODUCTION] Making GET request to https://hub-apse.browserstack.com
2026-05-08T05:26:45.701Z CLI debug [core:http]   [492fcdf8-dc46-412c-b68d-b298ed5f080e]  Sending request to https://hub-apse.browserstack.com/check
2026-05-08T05:26:45.704Z CLI debug   [492fcdf8-dc46-412c-b68d-b298ed5f080e]  Not Needed to write this in file request:https://hub.browserstack.com/next_hubs {"name":"request:https://hub.browserstack.com/next_hubs","entryType":"measure","startTime":1778218005541.188,"duration":158.70079199969769,"detail":null,"success":true,"failure":null,"worker":"unknown","platform":0}
2026-05-08T05:26:45.825Z CLI debug [core:http]   [492fcdf8-dc46-412c-b68d-b298ed5f080e]  Response from https://hub-aps.browserstack.com/check: 200 OK
2026-05-08T05:26:45.826Z CLI debug [selenium]   [492fcdf8-dc46-412c-b68d-b298ed5f080e]  Response from https://hub-aps.browserstack.com/check: 200 - Hub available
2026-05-08T05:26:45.826Z CLI debug [selenium]   [492fcdf8-dc46-412c-b68d-b298ed5f080e]  Hub at https://hub-aps.browserstack.com responded successfully with latency: 125.78083400055766 ms.
2026-05-08T05:26:45.826Z CLI debug [selenium]   [492fcdf8-dc46-412c-b68d-b298ed5f080e]  Successfully found nearest hub
2026-05-08T05:26:45.826Z CLI debug   [492fcdf8-dc46-412c-b68d-b298ed5f080e]  Need to write this in file sdk:cli:findNearestHub
2026-05-08T05:26:45.826Z CLI debug   [492fcdf8-dc46-412c-b68d-b298ed5f080e]  lock attaned.
2026-05-08T05:26:45.826Z CLI debug   [492fcdf8-dc46-412c-b68d-b298ed5f080e]  Not Needed to write this in file request:https://hub-aps.browserstack.com/check {"name":"request:https://hub-aps.browserstack.com/check","entryType":"measure","startTime":1778218005700.453,"duration":125.46933300048113,"detail":null,"success":true,"failure":null,"worker":"unknown","platform":0}
2026-05-08T05:26:46.374Z CLI debug [core:http]   [492fcdf8-dc46-412c-b68d-b298ed5f080e]  Response from https://hub-euw.browserstack.com/check: 200 OK
2026-05-08T05:26:46.374Z CLI debug [selenium]   [492fcdf8-dc46-412c-b68d-b298ed5f080e]  Response from https://hub-euw.browserstack.com/check: 200 - Hub available
2026-05-08T05:26:46.375Z CLI debug [selenium]   [492fcdf8-dc46-412c-b68d-b298ed5f080e]  Hub at https://hub-euw.browserstack.com responded successfully with latency: 674.1357500003651 ms.
2026-05-08T05:26:46.376Z CLI debug   [492fcdf8-dc46-412c-b68d-b298ed5f080e]  Not Needed to write this in file request:https://hub-euw.browserstack.com/check {"name":"request:https://hub-euw.browserstack.com/check","entryType":"measure","startTime":1778218005700.8572,"duration":673.9610419999808,"detail":null,"success":true,"failure":null,"worker":"unknown","platform":0}
2026-05-08T05:26:46.399Z CLI debug [core:http]   [492fcdf8-dc46-412c-b68d-b298ed5f080e]  Response from https://sdk.browserstack.com/api/v1/build/start: 200 OK
2026-05-08T05:26:46.399Z CLI info [testhub:module]   [492fcdf8-dc46-412c-b68d-b298ed5f080e]  startBuild: response=qj5jexlw1re40czthnpqdyrb256d18a7dcb5e51j
2026-05-08T05:37:19.832Z CLI debug [sdk:service]  [cxhuruziyzhtdhctbs96m0jymmuldxpx05s4qiqz]  [bf62f7d9-cbcf-4aa9-a733-ae9fdd89ae22]  StopBinSession details: {"binSessionId":"bf62f7d9-cbcf-4aa9-a733-ae9fdd89ae22","sdkLanguage":"ECMAScript","sdkVersion":"9.27.0","pathProject":"/Users/lucky/Documents/WebDriverIO/scripts/wdio-appium2","pathConfig":"/Users/lucky/Documents/WebDriverIO/scripts/wdio-appium2/browserstack.yml","cliArgs":["run","test/config/wdio.androidbs.conf.js"],"frameworks":["WebdriverIO","WebdriverIO-mocha"],"frameworkVersions":{"WebdriverIO":"9.27.0","WebdriverIO-mocha":"9.27.0"},"language":"ECMAScript","languageVersion":"","testFramework":"WebdriverIO-mocha","wdioConfig":"{\"userName\":\"[REDACTED]\",\"accessKey\":\"[REDACTED]\",\"platforms\":[{\"platformName\":\"Android\",\"appium:deviceName\":\"Google Pixel 5\",\"appium:platformVersion\":\"13\",\"appium:app\":\"bs://8a49ee74326c14fe1573ec170689722c0bee468b\",\"appium:appActivity\":\"com.swaglabsmobileapp.MainActivity\",\"appium:automationName\":\"UiAutomator2\",\"wdioService\":\"9.27.0\"}],\"isNonBstackA11yWDIO\":false,\"accessibility\":null,\"testObservability\":true,\"testContextOptions\":{\"skipSessionName\":false,\"skipSessionStatus\":false,\"sessionNameOmitTestTitle\":false,\"sessionNamePrependTopLevelSuiteTitle\":false,\"sessionNameFormat\":\"\"},\"buildTag\":[]}","id":"bf62f7d9-cbcf-4aa9-a733-ae9fdd89ae22","config":{"userName":"[REDACTED]","accessKey":"[REDACTED]","platforms":[{"platformName":"Android","appium:deviceName":"Google Pixel 5","appium:platformVersion":"13","appium:app":"bs://8a49ee74326c14fe1573ec170689722c0bee468b","appium:appActivity":"com.swaglabsmobileapp.MainActivity","appium:automationName":"UiAutomator2","wdioService":"9.27.0"}],"isNonBstackA11yWDIO":false,"accessibility":false,"testObservability":true,"testContextOptions":{"skipSessionName":false,"skipSessionStatus":false,"sessionNameOmitTestTitle":false,"sessionNamePrependTopLevelSuiteTitle":false,"sessionNameFormat":""},"buildTag":[],"browserStackLocalOptions":{"key":"[REDACTED]","skipBinaryInitialisation":false},"browserstackLocal":false,"browserstackAutomation":true,"selfHeal":false,"disableAutoCaptureLogs":false,"testhub":true,"additionalPlatforms":[],"additionalParams":{},"testOrchestrationOptions":{"retryTestsOnFailure":{},"abortBuildOnFailure":{}},"apis":{"automate":{"hub":"https://hub.browserstack.com","cdp":"https://cdp.browserstack.com","api":"https://api.browserstack.com","upload":"https://api-cloud.browserstack.com"},"appAutomate":{"hub":"https://hub.browserstack.com","api":"https://api.browserstack.com","upload":"https://api-cloud.browserstack.com"},"percy":{"api":"https://api.browserstack.com"},"turboScale":{"api":"https://grid.browserstack.com"},"accessibility":{"api":"https://accessibility.browserstack.com"},"appAccessibility":{"api":"https://app-accessibility.browserstack.com"},"observability":{"api":"https://collector-observability.browserstack.com","upload":"https://upload-observability.browserstack.com"},"configServer":{"api":"https://sdk.browserstack.com"},"edsInstrumentation":{"api":"https://eds.browserstack.com"},"tcg":{"api":"https://tcg.browserstack.com"}},"hubUrl":"https://hub-aps.browserstack.com/wd/hub"},"ciInfo":{"build_number":null},"versionControlInfo":{},"hostInfo":{"hostname":"Luckys-MacBook-Air.local","platform":"darwin","type":"Darwin","version":"Darwin Kernel Version 25.4.0: Thu Mar 19 19:32:36 PDT 2026; root:xnu-12377.101.15~1/RELEASE_ARM64_T8103","arch":"arm64"},"data":{},"isAppAutomate":false,"browserstackSDK":"WebdriverIO-mocha-ECMAScriptagent/9.27.0","productMap":{"observability":true,"accessibility":false,"percy":false,"automate":true,"app_automate":false,"turboscale":false,"central_scanner":false,"lts":false},"apis":{"automate":{"hub":"https://hub.browserstack.com","cdp":"https://cdp.browserstack.com","api":"https://api.browserstack.com","upload":"https://api-cloud.browserstack.com"},"appAutomate":{"hub":"https://hub.browserstack.com","api":"https://api.browserstack.com","upload":"https://api-cloud.browserstack.com"},"percy":{"api":"https://api.browserstack.com"},"turboScale":{"api":"https://grid.browserstack.com"},"accessibility":{"api":"https://accessibility.browserstack.com"},"appAccessibility":{"api":"https://app-accessibility.browserstack.com"},"observability":{"api":"https://collector-observability.browserstack.com","upload":"https://upload-observability.browserstack.com"},"configServer":{"api":"https://sdk.browserstack.com"},"edsInstrumentation":{"api":"https://eds.browserstack.com"},"tcg":{"api":"https://tcg.browserstack.com"}},"centralAuthFlow":true,"testhub":{"automate":{"success":true,"options":{"allow_screenshots":true}},"jwt":"eyJhbGciOiJSUzI1NiJ9.eyJleHAiOiIxNzc4MjI5MzE2IiwiaXNzIjoid3d3LmJyb3dzZXJzdGFjay5jb20iLCJzdWIiOjEwOTY2MDYyLCJzY29wZSI6eyJwcm9kdWN0Ijoic2RrIiwidXNlcl9hY2Nlc3MiOnsidGVzdF9vYnNlcnZhYmlsaXR5IjoxLCJhdXRvbWF0ZSI6MSwiYXBwX2F1dG9tYXRlIjoxLCJwZXJjeSI6MSwiYXBwX3BlcmN5IjoxLCJhY2Nlc3NpYmlsaXR5X3Rlc3RpbmciOjEsImFwcF9hY2Nlc3NpYmlsaXR5X3Rlc3RpbmciOjEsImF1dG9tYXRlX3R1cmJvc2NhbGUiOjEsImxvd19jb2RlX2F1dG9tYXRpb24iOjF9LCJpYWFtX3JvbGUiOiJvd25lciJ9LCJncm91cF9pZCI6MTA4NzkxMDMsInRlYW1faWQiOm51bGwsInVkYWNfYWNjZXNzIjoiZ2xvYmFsIn0.Oz7jDQ1LSNgsPabOM46TsPMiVnbPewlGTcxk1DJ_xPefBDbIeS64Nxjx9fjri76WadsQ3PQZMb88PJEbSlQFkX4DtH8pUFdvMjpE8j0OcWn2fu0v4_K9SgQIbRHVqCNADMbeuaVW2mBfkpP-QlKkinWZg1KDJnlq7CfKLCuAJfAfwBE5PbX5Rs93gH2aRM7MRyJFrDM8SPVwf5QT5r8WpG17NNUk0m-Vo4epp7psfTX4Zh8adoibXCa0rQpXtPb6xPRL36YMnrVLXonk1ybrruCwBVGMIF2-yf2WsyM6ucSPZdEdOGCZR_q6KcDTWCP-qy5xziLVhWi4gD9hV_dfZg","buildHashedId":"cxhuruziyzhtdhctbs96m0jymmuldxpx05s4qiqz","testhubEvents":true,"jwtExpiresIn":1778226377},"observability":{"success":true,"options":{"allow_screenshots":true,"testObservabilityOptions":{},"allowScreenshots":true}}}
2026-05-08T05:37:19.834Z CLI debug [appautomate:service]  [cxhuruziyzhtdhctbs96m0jymmuldxpx05s4qiqz]  [bf62f7d9-cbcf-4aa9-a733-ae9fdd89ae22]  path link automate/builds.json?name=undefined&build_identifier=undefined
2026-05-08T05:37:19.834Z CLI debug [appautomate:service]  [cxhuruziyzhtdhctbs96m0jymmuldxpx05s4qiqz]  [bf62f7d9-cbcf-4aa9-a733-ae9fdd89ae22]  Sending request to https://api.browserstack.com/automate/builds.json to get build link
2026-05-08T05:37:19.834Z CLI info  [cxhuruziyzhtdhctbs96m0jymmuldxpx05s4qiqz]  [bf62f7d9-cbcf-4aa9-a733-ae9fdd89ae22]  [PRODUCTION] Making GET request to https://api.browserstack.com
2026-05-08T05:37:19.834Z CLI debug [core:http]  [cxhuruziyzhtdhctbs96m0jymmuldxpx05s4qiqz]  [bf62f7d9-cbcf-4aa9-a733-ae9fdd89ae22]  Sending request to https://api.browserstack.com/automate/builds.json
2026-05-08T05:37:19.849Z CLI info  [cxhuruziyzhtdhctbs96m0jymmuldxpx05s4qiqz]  [bf62f7d9-cbcf-4aa9-a733-ae9fdd89ae22]  [PRODUCTION] Making PUT request to https://collector-observability.browserstack.com
2026-05-08T05:37:19.852Z CLI debug [core:http]  [cxhuruziyzhtdhctbs96m0jymmuldxpx05s4qiqz]  [bf62f7d9-cbcf-4aa9-a733-ae9fdd89ae22]  Sending request to https://collector-observability.browserstack.com/api/v2/builds/cxhuruziyzhtdhctbs96m0jymmuldxpx05s4qiqz/stop
2026-05-08T05:37:19.855Z CLI debug  [cxhuruziyzhtdhctbs96m0jymmuldxpx05s4qiqz]  [bf62f7d9-cbcf-4aa9-a733-ae9fdd89ae22]  Not Needed to write this in file sdk:cli:batchShutdown {"name":"sdk:cli:batchShutdown","entryType":"measure","startTime":1778218639839.165,"duration":0.5452080005779862,"detail":null,"success":true,"failure":null,"worker":"unknown","platform":0,"remainingUploads":0}
2026-05-08T05:37:20.136Z CLI debug [core:http]  [cxhuruziyzhtdhctbs96m0jymmuldxpx05s4qiqz]  [bf62f7d9-cbcf-4aa9-a733-ae9fdd89ae22]  Response from https://api.browserstack.com/automate/builds.json: 200 OK
2026-05-08T05:37:20.136Z CLI debug [appautomate:service]  [cxhuruziyzhtdhctbs96m0jymmuldxpx05s4qiqz]  [bf62f7d9-cbcf-4aa9-a733-ae9fdd89ae22]  Response from https://api.browserstack.com/automate/builds.json: 200
2026-05-08T05:37:20.136Z CLI debug  [cxhuruziyzhtdhctbs96m0jymmuldxpx05s4qiqz]  [bf62f7d9-cbcf-4aa9-a733-ae9fdd89ae22]  Need to write this in file sdk:automate:print-buildlink
2026-05-08T05:37:20.137Z CLI debug  [cxhuruziyzhtdhctbs96m0jymmuldxpx05s4qiqz]  [bf62f7d9-cbcf-4aa9-a733-ae9fdd89ae22]  lock attaned.
2026-05-08T05:37:20.137Z CLI debug  [cxhuruziyzhtdhctbs96m0jymmuldxpx05s4qiqz]  [bf62f7d9-cbcf-4aa9-a733-ae9fdd89ae22]  Not Needed to write this in file request:https://api.browserstack.com/automate/builds.json {"name":"request:https://api.browserstack.com/automate/builds.json","entryType":"measure","startTime":1778218639835.059,"duration":301.52537500020117,"detail":null,"success":true,"failure":null,"worker":"unknown","platform":0}
2026-05-08T05:37:23.240Z CLI debug [core:http]  [cxhuruziyzhtdhctbs96m0jymmuldxpx05s4qiqz]  [bf62f7d9-cbcf-4aa9-a733-ae9fdd89ae22]  Response from https://collector-observability.browserstack.com/api/v2/builds/cxhuruziyzhtdhctbs96m0jymmuldxpx05s4qiqz/stop: 200 OK
2026-05-08T05:37:23.242Z CLI debug [TEST REPORTING AND ANALYTICS:http]  [cxhuruziyzhtdhctbs96m0jymmuldxpx05s4qiqz]  [bf62f7d9-cbcf-4aa9-a733-ae9fdd89ae22]  Response from undefined: 200
2026-05-08T05:37:23.242Z CLI info [testhub:module]  [cxhuruziyzhtdhctbs96m0jymmuldxpx05s4qiqz]  [bf62f7d9-cbcf-4aa9-a733-ae9fdd89ae22]  stopBuild: cxhuruziyzhtdhctbs96m0jymmuldxpx05s4qiqz request={"finished_at":"2026-05-08T05:37:19.833Z","finished_metadata":[],"custom_metadata":null} response={"data":""}
2026-05-08T05:37:23.242Z CLI debug [testhub:module]  [cxhuruziyzhtdhctbs96m0jymmuldxpx05s4qiqz]  [bf62f7d9-cbcf-4aa9-a733-ae9fdd89ae22]  onStop: bf62f7d9-cbcf-4aa9-a733-ae9fdd89ae22
2026-05-08T05:37:23.243Z CLI debug  [cxhuruziyzhtdhctbs96m0jymmuldxpx05s4qiqz]  [bf62f7d9-cbcf-4aa9-a733-ae9fdd89ae22]  Firing CLI event for funnel data at sdk/v1/event
2026-05-08T05:37:23.243Z CLI debug [instrumentation:funnel]  [cxhuruziyzhtdhctbs96m0jymmuldxpx05s4qiqz]  [bf62f7d9-cbcf-4aa9-a733-ae9fdd89ae22]  Sending request to sdk/v1/event
2026-05-08T05:37:23.243Z CLI info  [cxhuruziyzhtdhctbs96m0jymmuldxpx05s4qiqz]  [bf62f7d9-cbcf-4aa9-a733-ae9fdd89ae22]  [PRODUCTION] Making POST request to https://api.browserstack.com
2026-05-08T05:37:23.243Z CLI debug [core:http]  [cxhuruziyzhtdhctbs96m0jymmuldxpx05s4qiqz]  [bf62f7d9-cbcf-4aa9-a733-ae9fdd89ae22]  Sending request to https://api.browserstack.com/sdk/v1/event
2026-05-08T05:37:23.245Z CLI debug  [cxhuruziyzhtdhctbs96m0jymmuldxpx05s4qiqz]  [bf62f7d9-cbcf-4aa9-a733-ae9fdd89ae22]  Not Needed to write this in file sdk:hook:onStop:_0x4c9f32 {"name":"sdk:hook:onStop:_0x4c9f32","entryType":"measure","startTime":1778218639833.7144,"duration":3409.2946659997106,"detail":null,"success":true,"failure":null,"worker":"unknown","platform":0}
2026-05-08T05:37:23.245Z CLI debug  [cxhuruziyzhtdhctbs96m0jymmuldxpx05s4qiqz]  [bf62f7d9-cbcf-4aa9-a733-ae9fdd89ae22]  Not Needed to write this in file request:https://collector-observability.browserstack.com/api/v2/builds/cxhuruziyzhtdhctbs96m0jymmuldxpx05s4qiqz/stop {"name":"request:https://collector-observability.browserstack.com/api/v2/builds/cxhuruziyzhtdhctbs96m0jymmuldxpx05s4qiqz/stop","entryType":"measure","startTime":1778218639852.9546,"duration":3389.806499999948,"detail":null,"success":true,"failure":null,"worker":"unknown","platform":0}
2026-05-08T05:37:23.561Z CLI debug [core:http]  [cxhuruziyzhtdhctbs96m0jymmuldxpx05s4qiqz]  [bf62f7d9-cbcf-4aa9-a733-ae9fdd89ae22]  Response from https://api.browserstack.com/sdk/v1/event: 200 OK
2026-05-08T05:37:23.561Z CLI debug [instrumentation:funnel]  [cxhuruziyzhtdhctbs96m0jymmuldxpx05s4qiqz]  [bf62f7d9-cbcf-4aa9-a733-ae9fdd89ae22]  Response from sdk/v1/event: 200
2026-05-08T05:37:23.561Z CLI debug [instrumentation:funnel]  [cxhuruziyzhtdhctbs96m0jymmuldxpx05s4qiqz]  [bf62f7d9-cbcf-4aa9-a733-ae9fdd89ae22]  API Event response - {"data":{"message":"SDK Event recorded successfully"},"body":"{\"message\":\"SDK Event recorded successfully\"}","statusCode":200}
2026-05-08T05:37:23.561Z CLI debug [instrumentation:module]  [cxhuruziyzhtdhctbs96m0jymmuldxpx05s4qiqz]  [bf62f7d9-cbcf-4aa9-a733-ae9fdd89ae22]  Instrumentation onStop: bf62f7d9-cbcf-4aa9-a733-ae9fdd89ae22
2026-05-08T05:37:23.561Z CLI debug [TEST REPORTING AND ANALYTICS:module]  [cxhuruziyzhtdhctbs96m0jymmuldxpx05s4qiqz]  [bf62f7d9-cbcf-4aa9-a733-ae9fdd89ae22]  onStop: bf62f7d9-cbcf-4aa9-a733-ae9fdd89ae22
2026-05-08T05:37:23.561Z CLI info [TEST REPORTING AND ANALYTICS:module]  [cxhuruziyzhtdhctbs96m0jymmuldxpx05s4qiqz]  [bf62f7d9-cbcf-4aa9-a733-ae9fdd89ae22]  Visit https://automation.browserstack.com/builds/cxhuruziyzhtdhctbs96m0jymmuldxpx05s4qiqz to view build report, insights, and many more debugging information all at one place!
